global_task_number,task_id,dataset,target_key,validation_design,repeat,outer_fold,meta_primary_source_id,training_source_rows,empirical_bayes_shrinkage,estimated_random_intercept,absolute_random_intercept
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:bociaga rosinska mat 2020,2,0.4541180804613121,148.92816000772137,148.92816000772137
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:chen zhang appmatint 2019,1,0.2937598756552034,-109.20504345588927,109.20504345588927
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:chung wallace biomatsci 2013,2,0.4541180804613121,-91.33372886965816,91.33372886965816
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:colosi khademhosseini advmat 2016,7,0.7443529497730078,-0.13641578058219284,0.13641578058219284
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:dai 2016,1,0.2937598756552034,-97.9992019966945,97.9992019966945
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:daly kelly biofab 2016,4,0.624595879197438,14.418245779695447,14.418245779695447
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:das ghosh actabiomat 2015,3,0.555129866093423,-59.35779875709822,59.35779875709822
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:duan butcher jbiomedmatres 2012,2,0.4541180804613121,31.844865143806242,31.844865143806242
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:duin 2019,2,0.4541180804613121,-39.57001715130913,39.57001715130913
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:fedorovich dhe22 tissueeng 2008,4,0.624595879197438,-29.05254504905924,29.05254504905924
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:fisch zenobi wong biofab 2021,3,0.555129866093423,70.76777608566844,70.76777608566844
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:gantumar sakai,1,0.2937598756552034,343.6357536416467,343.6357536416467
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:gao cho advfuncmat 2017,4,0.624595879197438,42.031637028854234,42.031637028854234
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:gao ma biomat 2015,1,0.2937598756552034,-45.25956080973877,45.25956080973877
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:giuseppe 2018,2,0.4541180804613121,-90.10676304914678,90.10676304914678
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:idaszek swieszkowski biofab 2019,3,0.555129866093423,-99.09417650401186,99.09417650401186
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:jia khademhosseini biomat 2016,9,0.7891870241747153,17.32138643760443,17.32138643760443
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:kang jin small 2020,8,0.7689246134318558,32.66301165124837,32.66301165124837
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:kilian ahlfeld akkineni bioprint 2020,8,0.7689246134318558,6.295407986145925,6.295407986145925
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:kolan leu bioprintamer 2019,5,0.6752977941348592,60.720961449466,60.720961449466
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:kolesky lewis advmat 2014,3,0.555129866093423,-34.859524982182265,34.859524982182265
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:kosik koziol swieszkowski biofab 2019,5,0.6752977941348592,-10.213191143117921,10.213191143117921
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:li fu scirep 2018,6,0.7139337726024663,-4.192993402985355,4.192993402985355
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:li li acsapplmatinterf 2017,2,0.4541180804613121,-17.65498436057163,17.65498436057163
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:li xu 3biotech 2018,2,0.4541180804613121,-64.47870022719954,64.47870022719954
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:li zhou addman 2021,3,0.555129866093423,7.870926852509873,7.870926852509873
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:lim levato advhealthmat 2020,3,0.555129866093423,-37.16060107858189,37.16060107858189
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:liu zhang advhealthmat 2017,3,0.555129866093423,-1.3043027671677414,1.3043027671677414
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:markstedt mantas biomacromol 2015,1,0.2937598756552034,-57.92166591535644,57.92166591535644
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:mistry yang biomacromolj 2018,24,0.9089483393567439,-2.7138959969463414,2.7138959969463414
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:moncal ozbolat jmatscimatmed 2019,1,0.2937598756552034,-48.53993425574828,48.53993425574828
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:mondal singh scirep 2019,4,0.624595879197438,-57.52326526643563,57.52326526643563
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:ning chen biofab 2018,5,0.6752977941348592,-8.857492382144933,8.857492382144933
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:ojansivu mustafa biofab 2019,4,0.624595879197438,-28.15877550091266,28.15877550091266
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:othman 2020,1,0.2937598756552034,96.07092603759914,96.07092603759914
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:ouyang 2015,2,0.4541180804613121,-13.717092065027437,13.717092065027437
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:ouyang 2016,9,0.7891870241747153,9.596221763678075,9.596221763678075
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:ouyang burdick advmat 2017,10,0.8061823951527255,9.360865787660044,9.360865787660044
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:sakai nagasuna mattodbio 2020,1,0.2937598756552034,-68.68846648483188,68.68846648483188
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:shim cho jmicromechmicroeng 2012,2,0.4541180804613121,49.795614678143394,49.795614678143394
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:shin burdick actabiomat 2019,3,0.555129866093423,70.14646520720159,70.14646520720159
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:soliman lim advhealthmat 2020,3,0.555129866093423,-42.497875116512404,42.497875116512404
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:soltan chen acsbiomat 2019,8,0.7689246134318558,21.868512620797798,21.868512620797798
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:tigner alge biomacromol 2020,10,0.8061823951527255,8.43767302569969,8.43767302569969
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:yang zhao matsciengc 2018,6,0.7139337726024663,29.53980288838834,29.53980288838834
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:yao 2019,1,0.2937598756552034,129.51769268326262,129.51769268326262
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:yin suo appmatint 2018,8,0.7689246134318558,1.3794445402150344,1.3794445402150344
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:yu ozbolat jbiomecheng 2013,16,0.8693695679207948,7.1124126743754825,7.1124126743754825
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:zhang ozbolat biomatsci 2015,3,0.555129866093423,-83.4591772773525,83.4591772773525
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:zhao 2014,4,0.624595879197438,5.49869931079252,5.49869931079252
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:akkineni gelinsky biofab 2016,2,0.28222829600006794,-26.769746796614665,26.769746796614665
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:be22assoni khademhosseini biofab 2014,2,0.28222829600006794,-120.49183917278718,120.49183917278718
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:bociaga rosinska mat 2020,2,0.28222829600006794,105.72605807048018,105.72605807048018
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:chen zhang appmatint 2019,3,0.37099044363096384,-38.696305417698376,38.696305417698376
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:chung wallace biomatsci 2013,3,0.37099044363096384,-54.09065134750838,54.09065134750838
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:cidonio oreffo biofab 2019,1,0.16429907149063103,-20.84995182523605,20.84995182523605
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:colosi khademhosseini advmat 2016,9,0.6389113330871711,-5.692601890364318,5.692601890364318
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:dai 2016,1,0.16429907149063103,-53.801268045795375,53.801268045795375
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:daly kelly biofab 2016,4,0.4402153608378222,18.842866724134065,18.842866724134065
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:das ghosh actabiomat 2015,2,0.28222829600006794,-48.04858775914696,48.04858775914696
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:duan butcher jbiomedmatres 2012,2,0.28222829600006794,14.801108419552055,14.801108419552055
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:duin 2019,1,0.16429907149063103,-27.977882768187794,27.977882768187794
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:fedorovich dhe22 tissueeng 2008,5,0.49571397450726146,-2.166390843881853,2.166390843881853
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:fisch zenobi wong biofab 2021,4,0.4402153608378222,23.608962344031703,23.608962344031703
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:gantumar sakai,2,0.28222829600006794,202.20953715721927,202.20953715721927
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:gao cho advfuncmat 2017,2,0.28222829600006794,48.68796029302519,48.68796029302519
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:gao ma biomat 2015,1,0.16429907149063103,-27.94603475877774,27.94603475877774
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:giuseppe 2018,3,0.37099044363096384,-44.03953915790677,44.03953915790677
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:idaszek swieszkowski biofab 2019,2,0.28222829600006794,-93.54518197716959,93.54518197716959
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:jia khademhosseini biomat 2016,8,0.6113187969078929,4.602431815336358,4.602431815336358
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:kang jin small 2020,11,0.6838048186109524,0.4842013442500881,0.4842013442500881
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,random_rowwise,2,2,ref:kilian ahlfeld akkineni bioprint 2020,10,0.6628459491000829,-6.6896665362150625,6.6896665362150625
