dataset,dataset_code,validation_design,repeat,meta_row_id,meta_primary_source_id,assigned_test_fold,assignment_seed
filament_diameter,FD,random_rowwise,2,FD-0161-5c2289920a3f,ref:kang jin small 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0168-caf446674bb7,ref:kang jin small 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0169-aa5448f0c909,ref:kang jin small 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0170-cf7d428e35ae,ref:kang jin small 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0171-e20308d1f76e,ref:kang jin small 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0172-4a6dd45ebec4,ref:kang jin small 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0173-b69b5dd5d3e4,ref:kang jin small 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0174-0dd82b652e2e,ref:kang jin small 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0175-3e180cfe738b,ref:kang jin small 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0176-c11138b1f93a,ref:kang jin small 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0177-8a3dd249e5a9,ref:gao cho advfuncmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0178-34160ca44343,ref:gao cho advfuncmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0179-99e9ada7d150,ref:gao cho advfuncmat 2017,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0180-c9cf159989ce,ref:gao cho advfuncmat 2017,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0181-1d8f06fcd9cd,ref:yu ozbolat jbiomecheng 2013,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0182-548c81907310,ref:yu ozbolat jbiomecheng 2013,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0183-5585ea9b82aa,ref:yu ozbolat jbiomecheng 2013,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0184-17059904c9cf,ref:yu ozbolat jbiomecheng 2013,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0186-599febf24917,ref:yu ozbolat jbiomecheng 2013,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0187-29535502187d,ref:yu ozbolat jbiomecheng 2013,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0188-177f64012e78,ref:yu ozbolat jbiomecheng 2013,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0189-471bdf38d655,ref:yu ozbolat jbiomecheng 2013,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0190-45417134d496,ref:yu ozbolat jbiomecheng 2013,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0191-5079cac678a2,ref:yu ozbolat jbiomecheng 2013,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0192-5d2aa006aba6,ref:yu ozbolat jbiomecheng 2013,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0193-b99d57459fb4,ref:yu ozbolat jbiomecheng 2013,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0194-71c7f7dabd82,ref:yu ozbolat jbiomecheng 2013,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0195-75e506233614,ref:yu ozbolat jbiomecheng 2013,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0196-77421ed13141,ref:yu ozbolat jbiomecheng 2013,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0197-be05738cf855,ref:yu ozbolat jbiomecheng 2013,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0198-2c00112ea9d3,ref:yu ozbolat jbiomecheng 2013,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0199-dacf75496c13,ref:yu ozbolat jbiomecheng 2013,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0200-f1086322b3af,ref:zhang ozbolat biomatsci 2015,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0201-a51586290974,ref:zhang ozbolat biomatsci 2015,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0202-f3300c29cb3f,ref:zhang ozbolat biomatsci 2015,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0203-ca6f3147961b,ref:jia khademhosseini biomat 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0204-d013013f16a6,ref:jia khademhosseini biomat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0205-2c15aae5ac11,ref:jia khademhosseini biomat 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0206-a1110014449b,ref:jia khademhosseini biomat 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0207-9d571318d721,ref:jia khademhosseini biomat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0208-a68073e76fd0,ref:jia khademhosseini biomat 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0209-229caa278935,ref:jia khademhosseini biomat 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0210-7b74bb2aae16,ref:jia khademhosseini biomat 2016,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0211-99d9ae9342ec,ref:jia khademhosseini biomat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0212-eca3d8e43ee6,ref:idaszek swieszkowski biofab 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0213-7191a7c3aa87,ref:idaszek swieszkowski biofab 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0214-4910e56759e7,ref:idaszek swieszkowski biofab 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0215-9acf8897533f,ref:gao ma biomat 2015,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0216-3694a88d94ce,ref:colosi khademhosseini advmat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0217-1d2cf11bf7a2,ref:colosi khademhosseini advmat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0218-0115005817b2,ref:colosi khademhosseini advmat 2016,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0219-012eef53afa5,ref:colosi khademhosseini advmat 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0220-cb3e208a1815,ref:colosi khademhosseini advmat 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0221-f482c9cdd90d,ref:colosi khademhosseini advmat 2016,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0222-5f3b2984962d,ref:colosi khademhosseini advmat 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0223-c694d71713b3,ref:colosi khademhosseini advmat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0224-24fa889a5c97,ref:colosi khademhosseini advmat 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0225-408f7d0324e4,ref:ouyang burdick advmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0226-956b22fd4b31,ref:ouyang burdick advmat 2017,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0227-f7e615ac391b,ref:ouyang burdick advmat 2017,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0228-252b79d75ef9,ref:ouyang burdick advmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0229-794579323ce9,ref:ouyang burdick advmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0230-3b549cf02740,ref:ouyang burdick advmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0231-a3d47ac7d986,ref:ouyang burdick advmat 2017,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0232-050ee0ad5b87,ref:ouyang burdick advmat 2017,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0233-d9fb4150d31b,ref:ouyang burdick advmat 2017,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0234-5d603cc9ec89,ref:ouyang burdick advmat 2017,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0235-ccafcbc11f00,ref:kosik koziol swieszkowski biofab 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0236-3a23f5541220,ref:kosik koziol swieszkowski biofab 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0237-f33bf655981b,ref:kosik koziol swieszkowski biofab 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0238-2deb9f40a0bd,ref:kosik koziol swieszkowski biofab 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0239-32ac2fa06f2e,ref:kosik koziol swieszkowski biofab 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0240-c55d08a7af50,ref:kosik koziol swieszkowski biofab 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0241-9835e80c7608,ref:akkineni gelinsky biofab 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0242-95bedd816593,ref:akkineni gelinsky biofab 2016,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0243-7d57ff57b955,ref:dai 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0244-48d9000f964b,ref:duin 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0245-4cc1d00332b2,ref:duin 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0246-d27126a70b7a,ref:giuseppe 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0247-37d77ae22c7d,ref:giuseppe 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0248-868eb9d9b584,ref:giuseppe 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0249-5a0a597929d7,ref:othman 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0250-b8871502db49,ref:ouyang 2015,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0251-47a70c2f9239,ref:ouyang 2015,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0252-0687dd0e5934,ref:ouyang 2015,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0253-4b57a3782f5f,ref:ouyang 2016,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0254-f556badedc2a,ref:ouyang 2016,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0255-39697666e294,ref:ouyang 2016,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0256-efa1ea409069,ref:ouyang 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0257-cd3c1c3b9c75,ref:ouyang 2016,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0258-50f8d79c8327,ref:ouyang 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0259-5d7371ed5ffb,ref:ouyang 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0260-aa70724ad882,ref:ouyang 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0261-b88da3045f6f,ref:ouyang 2016,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0262-8a900fe6efe6,ref:ouyang 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0263-810675ad7626,ref:ouyang 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0267-9a335f5d74a2,ref:yao 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0268-8583dcba5978,ref:zhao 2014,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0269-5a5c9844d275,ref:zhao 2014,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0270-ef804ac78fb7,ref:zhao 2014,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0271-bf9564d48f90,ref:zhao 2014,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0272-3dcdd5a958ca,ref:gantumar sakai,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0273-503e51582d78,ref:gantumar sakai,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0274-b88c937b2c52,ref:bociaga rosinska mat 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0275-9b42fe204d70,ref:bociaga rosinska mat 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0276-43493aa2d1b1,ref:bociaga rosinska mat 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0277-61d51273a945,ref:fisch zenobi wong biofab 2021,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0278-bed7f4ca107e,ref:fisch zenobi wong biofab 2021,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0279-c1b1600463ae,ref:fisch zenobi wong biofab 2021,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0280-062220ff223b,ref:fisch zenobi wong biofab 2021,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0281-e8ecfff24aab,ref:li zhou addman 2021,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0282-2435fe7376b3,ref:li zhou addman 2021,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0283-50122df19e8d,ref:li zhou addman 2021,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0284-6e6bd4faab96,ref:li zhou addman 2021,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0285-4eb25eb38e96,ref:mistry yang biomacromolj 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0286-9c48ad841ed8,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0287-f7e60c86f73b,ref:mistry yang biomacromolj 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0288-4b9e20ee62b5,ref:mistry yang biomacromolj 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0289-67e158fad56d,ref:mistry yang biomacromolj 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0290-bd78d40ea9b9,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0291-7adfba4d78cd,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0292-5d74938518c0,ref:mistry yang biomacromolj 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0293-3a8f6c5278f3,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0294-a1aaeee24b02,ref:mistry yang biomacromolj 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0295-b09c6e10a20d,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0296-534aad1bf5b7,ref:mistry yang biomacromolj 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0297-456328f07559,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0298-33bb854b591f,ref:mistry yang biomacromolj 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0301-eb201a6a9568,ref:mistry yang biomacromolj 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0302-9ce127bca74a,ref:mistry yang biomacromolj 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0303-651a4a9a59b2,ref:mistry yang biomacromolj 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0304-05291e0e3a39,ref:mistry yang biomacromolj 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0305-d7379a808fc9,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0306-8ed270134ac5,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0307-20876d5194ad,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0308-4eb8e84be2b6,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0309-763b67652ba4,ref:mistry yang biomacromolj 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0310-fc478393ceb0,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0311-e87c0de2ea9e,ref:mistry yang biomacromolj 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0317-bafaeb07b3b5,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0318-50be341f706e,ref:mistry yang biomacromolj 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0319-8c57c0360c93,ref:mistry yang biomacromolj 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0320-f1284e48a15f,ref:mistry yang biomacromolj 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0321-50cb6991c205,ref:mistry yang biomacromolj 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0327-68f18afe4078,ref:ojansivu mustafa biofab 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0328-721246502745,ref:ojansivu mustafa biofab 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0329-e77f36fb8ba9,ref:ojansivu mustafa biofab 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0330-ba0ba49c6d06,ref:ojansivu mustafa biofab 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0331-3e74967e3ff8,ref:ojansivu mustafa biofab 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0332-bd61d991dcfa,ref:ojansivu mustafa biofab 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0333-82ab8f506d28,ref:sakai nagasuna mattodbio 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0334-c0536fd93c18,ref:sanz garcia escobedo lucea polymers 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0335-cc3b2db30c25,ref:sanz garcia escobedo lucea polymers 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0336-7f70e75aeefc,ref:mondal singh scirep 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0337-96e0a3cbec31,ref:mondal singh scirep 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0338-7fd0cbd2c1ff,ref:mondal singh scirep 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0339-7eb25a0e4799,ref:mondal singh scirep 2019,3,676311997
filament_diameter,FD,random_rowwise,3,FD-0001-8ce25e81d3cb,ref:fedorovich dhe22 tissueeng 2008,4,2958115413
filament_diameter,FD,random_rowwise,3,FD-0002-9163398d4f51,ref:fedorovich dhe22 tissueeng 2008,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0003-7a00f7b4b842,ref:fedorovich dhe22 tissueeng 2008,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0004-a20d17b7f9d8,ref:fedorovich dhe22 tissueeng 2008,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0005-4383d12e3347,ref:fedorovich dhe22 tissueeng 2008,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0006-776a54f0469e,ref:soltan chen acsbiomat 2019,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0007-15ace2415f39,ref:soltan chen acsbiomat 2019,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0008-47b40f574931,ref:soltan chen acsbiomat 2019,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0009-89aa6365b999,ref:soltan chen acsbiomat 2019,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0010-38e50d5ab007,ref:soltan chen acsbiomat 2019,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0011-6d39ea71bf5a,ref:soltan chen acsbiomat 2019,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0012-894c970f185b,ref:soltan chen acsbiomat 2019,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0013-9a5c019172a7,ref:soltan chen acsbiomat 2019,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0014-c021c8de676c,ref:soltan chen acsbiomat 2019,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0015-f6d80e409ec5,ref:li li acsapplmatinterf 2017,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0016-6f69e523aba1,ref:li li acsapplmatinterf 2017,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0017-6720c9840de1,ref:ning chen biofab 2018,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0018-f666a0de9b61,ref:ning chen biofab 2018,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0019-f2d74af1038c,ref:ning chen biofab 2018,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0020-76effbb50b1b,ref:ning chen biofab 2018,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0021-0a10ddd36bcb,ref:ning chen biofab 2018,4,2958115413
filament_diameter,FD,random_rowwise,3,FD-0022-1f8d8712d24f,ref:ning chen biofab 2018,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0023-530d4bf6d24a,ref:markstedt mantas biomacromol 2015,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0024-01ddfc364a30,ref:markstedt mantas biomacromol 2015,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0025-0d31d9fd680f,ref:shim cho jmicromechmicroeng 2012,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0026-453b9480ce77,ref:shim cho jmicromechmicroeng 2012,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0027-8b351056d962,ref:shim cho jmicromechmicroeng 2012,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0028-1d1075847a95,ref:shim cho jmicromechmicroeng 2012,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0029-aaeae11abcfa,ref:daly kelly biofab 2016,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0030-3cd2e7852c52,ref:daly kelly biofab 2016,4,2958115413
filament_diameter,FD,random_rowwise,3,FD-0031-87e0fe44823c,ref:daly kelly biofab 2016,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0032-a5d465c7f999,ref:daly kelly biofab 2016,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0033-68388c3aa08c,ref:yang zhao matsciengc 2018,4,2958115413
filament_diameter,FD,random_rowwise,3,FD-0034-3060368fc1ba,ref:yang zhao matsciengc 2018,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0035-f6b5dd388884,ref:yang zhao matsciengc 2018,4,2958115413
filament_diameter,FD,random_rowwise,3,FD-0036-144424209194,ref:kilian ahlfeld akkineni bioprint 2020,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0037-deb766c28536,ref:kilian ahlfeld akkineni bioprint 2020,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0038-b6fd12117bbe,ref:kilian ahlfeld akkineni bioprint 2020,2,2958115413
filament_diameter,FD,random_rowwise,3,FD-0039-1829dc986a2c,ref:kilian ahlfeld akkineni bioprint 2020,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0040-0d44faaf1de3,ref:kilian ahlfeld akkineni bioprint 2020,3,2958115413
filament_diameter,FD,random_rowwise,3,FD-0041-b6b968f0cabf,ref:kilian ahlfeld akkineni bioprint 2020,1,2958115413
filament_diameter,FD,random_rowwise,3,FD-0042-24e1261754bb,ref:kilian ahlfeld akkineni bioprint 2020,5,2958115413
filament_diameter,FD,random_rowwise,3,FD-0043-61e77c94cea0,ref:kilian ahlfeld akkineni bioprint 2020,5,2958115413
